,Area,lat,lon,walk score,transit score
422,Newport News Police Dept,37.13971121,-76.58760407,0.0,0.0
423,Newport News Police Dept,37.14034701,-76.58610845,1.0,0.0
424,Newport News Police Dept,37.17545839,-76.57510876,10.0,27.0
425,Newport News Police Dept,37.18762460000001,-76.54615083,3.0,0.0
426,Newport News Police Dept,37.12000579,-76.5293539,32.0,30.0
427,Newport News Police Dept,37.17452246,-76.57160561,17.0,28.0
428,Newport News Police Dept,37.11939483,-76.58629403,2.0,0.0
429,Newport News Police Dept,37.13713473,-76.51199479,41.0,29.0
430,Newport News Police Dept,37.14572246,-76.59602842,1.0,0.0
431,Newport News Police Dept,37.11722783,-76.54112068,10.0,23.0
432,Newport News Police Dept,37.15627282,-76.57524153,51.0,21.0
433,Newport News Police Dept,37.12006841,-76.57575863,3.0,0.0
434,Newport News Police Dept,37.09648153,-76.46381431,43.0,31.0
435,Newport News Police Dept,37.11222114,-76.48151491,14.0,28.0
436,Newport News Police Dept,37.11173256,-76.49591578,54.0,35.0
437,Newport News Police Dept,37.08172586,-76.52683446,2.0,0.0
438,Newport News Police Dept,37.08307937,-76.51791109999999,1.0,0.0
439,Newport News Police Dept,37.10214632,-76.50423991,46.0,31.0
440,Newport News Police Dept,37.07312608,-76.48248869,41.0,32.0
441,Newport News Police Dept,37.07349209,-76.51988595,0.0,0.0
442,Newport News Police Dept,37.08686666,-76.51658557,10.0,0.0
443,Newport News Police Dept,37.1093274,-76.47586306,38.0,20.0
444,Newport News Police Dept,37.0727925,-76.47759371,62.0,31.0
445,Newport News Police Dept,37.06217487,-76.47736996,24.0,30.0
446,Newport News Police Dept,37.11254825,-76.49408091,43.0,35.0
447,Newport News Police Dept,37.07721406,-76.49306851,33.0,29.0
448,Newport News Police Dept,37.08444386,-76.50307644,22.0,25.0
449,Newport News Police Dept,37.08670193,-76.50202978,38.0,26.0
450,Newport News Police Dept,37.06387723,-76.48132692,23.0,32.0
451,Newport News Police Dept,37.08875186,-76.45788693,44.0,29.0
452,Newport News Police Dept,37.10902311,-76.49701433,55.0,36.0
453,Newport News Police Dept,37.07725467,-76.45862104,45.0,28.0
454,Newport News Police Dept,37.0951041,-76.46931783,21.0,28.0
455,Newport News Police Dept,37.06457132,-76.51621178,6.0,0.0
456,Newport News Police Dept,37.07765084,-76.49411979999999,54.0,28.0
457,Newport News Police Dept,37.10277672,-76.47599066,7.0,22.0
458,Newport News Police Dept,37.08266713,-76.46234287,40.0,31.0
459,Newport News Police Dept,37.09164126,-76.50636271,20.0,23.0
460,Newport News Police Dept,37.08384647,-76.51974391,1.0,0.0
461,Newport News Police Dept,37.08972205,-76.45891263,46.0,29.0
462,Newport News Police Dept,37.08793882,-76.4830054,61.0,34.0
463,Newport News Police Dept,37.06099856,-76.48512866,37.0,31.0
464,Newport News Police Dept,37.0634972,-76.47356768,42.0,30.0
465,Newport News Police Dept,37.10198807,-76.49652412,49.0,34.0
466,Newport News Police Dept,37.069403,-76.50596668,5.0,21.0
467,Newport News Police Dept,37.01151756,-76.43364453,33.0,41.0
468,Newport News Police Dept,36.99086867,-76.4124968,56.0,39.0
469,Newport News Police Dept,36.97975946,-76.41289355,66.0,40.0
470,Newport News Police Dept,37.01080305,-76.41343874,12.0,27.0
471,Newport News Police Dept,36.99251647,-76.43011983,44.0,43.0
472,Newport News Police Dept,36.99394705,-76.41026159,50.0,37.0
473,Newport News Police Dept,37.01176365,-76.42693752,22.0,36.0
474,Newport News Police Dept,37.00892757,-76.40489401,18.0,28.0
475,Newport News Police Dept,36.99930271,-76.41468659,26.0,35.0
476,Newport News Police Dept,36.98724786,-76.40964852,70.0,40.0
477,Newport News Police Dept,37.0049083,-76.41008999,9.0,31.0
478,Newport News Police Dept,36.97598297,-76.41998519,65.0,41.0
479,Newport News Police Dept,37.00925129,-76.40466766,16.0,29.0
480,Newport News Police Dept,37.00423138,-76.41950631,13.0,32.0
481,Newport News Police Dept,36.98979054,-76.41408263,60.0,41.0
482,Newport News Police Dept,36.98601736,-76.40681737,68.0,38.0
483,Newport News Police Dept,37.00348604,-76.44761936,7.0,40.0
484,Newport News Police Dept,37.00939266,-76.40436437,16.0,29.0
485,Newport News Police Dept,36.99902276,-76.42077272,25.0,37.0
486,Newport News Police Dept,37.00726626,-76.40241540000001,20.0,28.0
487,Newport News Police Dept,36.997388799999996,-76.41839745,22.0,37.0
488,Newport News Police Dept,36.97931996,-76.42421706,67.0,44.0
489,Newport News Police Dept,36.99112477,-76.41350786,56.0,39.0
490,Newport News Police Dept,37.01440321,-76.42626479,25.0,37.0
491,Newport News Police Dept,36.97742373,-76.42547801,57.0,44.0
492,Newport News Police Dept,36.98532675,-76.44414707,7.0,40.0
493,Newport News Police Dept,37.01332259,-76.43729435,42.0,42.0
494,Newport News Police Dept,36.98117114,-76.43717840000001,44.0,46.0
495,Newport News Police Dept,37.00443369,-76.4414509,22.0,43.0
496,Newport News Police Dept,37.00203517,-76.42455109,37.0,37.0
497,Newport News Police Dept,36.99702328,-76.41273925,30.0,35.0
498,Newport News Police Dept,36.99594681,-76.44174018,21.0,41.0
499,Newport News Police Dept,36.99305565,-76.41189875,56.0,38.0
500,Norfolk Police Dept,36.8847955,-76.23988775,50.0,34.0
501,Norfolk Police Dept,36.91533901,-76.20044687,45.0,34.0
502,Norfolk Police Dept,36.88030866,-76.26061476,61.0,35.0
503,Norfolk Police Dept,36.9202229,-76.30313037,37.0,33.0
504,Norfolk Police Dept,36.90652315,-76.20387379,15.0,16.0
505,Norfolk Police Dept,36.91434693,-76.26943131,70.0,38.0
506,Norfolk Police Dept,36.93993181,-76.26531386,29.0,35.0
507,Norfolk Police Dept,36.93804996,-76.27062959999999,15.0,33.0
508,Norfolk Police Dept,36.88479503,-76.30580775,72.0,29.0
509,Norfolk Police Dept,36.91980803,-76.24961723,60.0,44.0
510,Norfolk Police Dept,36.94451126,-76.24187814,22.0,36.0
511,Norfolk Police Dept,36.90626949,-76.21055147,17.0,0.0
512,Norfolk Police Dept,36.9438831,-76.26082829,48.0,36.0
513,Norfolk Police Dept,36.85277454,-76.28126351,81.0,61.0
514,Norfolk Police Dept,36.872172,-76.21832495,37.0,34.0
515,Norfolk Police Dept,36.91044676,-76.21227634,26.0,26.0
516,Norfolk Police Dept,36.89594884,-76.28974806,12.0,32.0
517,Norfolk Police Dept,36.89615589,-76.18857429,25.0,16.0
518,Norfolk Police Dept,36.88984395,-76.29888053,65.0,31.0
519,Norfolk Police Dept,36.89621052,-76.2428575,47.0,35.0
520,Norfolk Police Dept,36.86985911,-76.29533624,91.0,41.0
521,Norfolk Police Dept,36.88343091,-76.30601341,69.0,29.0
522,Norfolk Police Dept,36.908679,-76.31029023,21.0,31.0
523,Norfolk Police Dept,36.85033826,-76.282087,76.0,62.0
524,Norfolk Police Dept,36.90481789,-76.24830513,19.0,38.0
525,Norfolk Police Dept,36.86617307,-76.25141546,49.0,33.0
526,Norfolk Police Dept,36.94703409,-76.25306490000001,42.0,35.0
527,Norfolk Police Dept,36.91233673,-76.32656943,1.0,17.0
528,Norfolk Police Dept,36.89707166,-76.29771877,39.0,29.0
529,Norfolk Police Dept,36.90621182,-76.24294707,47.0,39.0
530,Norfolk Police Dept,36.90622553,-76.2711937,26.0,32.0
531,Norfolk Police Dept,36.91592932,-76.22808766,72.0,36.0
532,Norfolk Police Dept,36.92832951,-76.27322674,2.0,32.0
533,Norfolk Police Dept,36.91069431,-76.1942912,14.0,34.0
534,Norfolk Police Dept,36.87241968,-76.30545129,73.0,33.0
535,Norfolk Police Dept,36.86887670000001,-76.22500448,50.0,33.0
536,Norfolk Police Dept,36.90804841,-76.24551953,50.0,39.0
537,Norfolk Police Dept,36.89189597,-76.31128051,42.0,29.0
538,Norfolk Police Dept,36.92883483,-76.25341654,44.0,33.0
539,Norfolk Police Dept,36.86172173,-76.25469238,34.0,35.0
540,Norfolk Police Dept,36.86983974,-76.19889874,13.0,31.0
541,Norfolk Police Dept,36.88412944,-76.29524454,75.0,33.0
542,Norfolk Police Dept,36.85728064,-76.28831663,83.0,61.0
543,Norfolk Police Dept,36.87066628,-76.2722114,46.0,39.0
544,Norfolk Police Dept,36.87692483,-76.25532616,56.0,35.0
545,Norfolk Police Dept,36.85240807,-76.24239037,47.0,42.0
546,Norfolk Police Dept,36.89509487,-76.32536693,0.0,0.0
547,Norfolk Police Dept,36.88692741,-76.19641436,24.0,20.0
548,Norfolk Police Dept,36.86798722,-76.29573135,89.0,42.0
549,Norfolk Police Dept,36.92530497,-76.19803205,8.0,32.0
550,Norfolk Police Dept,36.94457695,-76.27835811,19.0,31.0
551,Norfolk Police Dept,36.91360761,-76.32291055,5.0,25.0
552,Norfolk Police Dept,36.89953339,-76.32656683,0.0,0.0
553,Norfolk Police Dept,36.90297739,-76.29642481,15.0,27.0
554,Norfolk Police Dept,36.84820218,-76.28083565,59.0,61.0
555,Norfolk Police Dept,36.94873747,-76.29172639,9.0,31.0
556,Norfolk Police Dept,36.89356225,-76.29912126,42.0,30.0
557,Norfolk Police Dept,36.92093845,-76.28902581,12.0,28.0
558,Norfolk Police Dept,36.89027778,-76.19838477,14.0,10.0
559,Norfolk Police Dept,36.94519506,-76.28936646,12.0,29.0
560,Norfolk Police Dept,36.92236268,-76.27875216,25.0,34.0
561,Norfolk Police Dept,36.9195742,-76.20134998,45.0,33.0
562,Norfolk Police Dept,36.88848898,-76.29878006,76.0,31.0
563,Norfolk Police Dept,36.87561095,-76.23233171,51.0,35.0
564,Norfolk Police Dept,36.86989685,-76.2096843,45.0,34.0
565,Norfolk Police Dept,36.89864365,-76.26966557,7.0,33.0
566,Norfolk Police Dept,36.85392466,-76.27322031,64.0,58.0
567,Norfolk Police Dept,36.92199381,-76.30488818,34.0,31.0
568,Norfolk Police Dept,36.84644441,-76.24399755,15.0,44.0
569,Norfolk Police Dept,36.93447346,-76.3003602,12.0,27.0
570,Norfolk Police Dept,36.87211406,-76.21570611,35.0,34.0
571,Norfolk Police Dept,36.89938107,-76.27209666,10.0,33.0
572,Norfolk Police Dept,36.92383927,-76.25375938,40.0,36.0
573,Norfolk Police Dept,36.93295723,-76.21112908,28.0,29.0
574,Norfolk Police Dept,36.85227259,-76.26321568,62.0,49.0
575,Norfolk Police Dept,36.89893598,-76.28260057,28.0,33.0
576,Norfolk Police Dept,36.93100727,-76.28046021,1.0,21.0
577,Norfolk Police Dept,36.93423816,-76.22565226,20.0,28.0
578,Norfolk Police Dept,36.85264089,-76.27567906,70.0,59.0
579,Norfolk Police Dept,36.84926045,-76.24316825,28.0,44.0
580,Norfolk Police Dept,36.88428899,-76.28963756,57.0,33.0
581,Norfolk Police Dept,36.88865932,-76.24672646,47.0,34.0
582,Norfolk Police Dept,36.87919478,-76.26670603,41.0,35.0
583,Norfolk Police Dept,36.90421898,-76.22760673,28.0,32.0
584,Norfolk Police Dept,36.88634916,-76.29705752,75.0,31.0
585,Norfolk Police Dept,36.92475922,-76.27162417,9.0,35.0
586,Norfolk Police Dept,36.9358905,-76.21012616,19.0,29.0
587,Norfolk Police Dept,36.85143064,-76.26645745,68.0,52.0
588,Norfolk Police Dept,36.94158592,-76.25128449,27.0,34.0
589,Norfolk Police Dept,36.9155377,-76.31070401,49.0,34.0
590,Norfolk Police Dept,36.90852665,-76.22615083,47.0,33.0
591,Norfolk Police Dept,36.87648773,-76.19199513,30.0,24.0
592,Norfolk Police Dept,36.88045341,-76.27756122,49.0,35.0
593,Norfolk Police Dept,36.95156675,-76.23932809,12.0,35.0
594,Norfolk Police Dept,36.92069615,-76.19245655,62.0,36.0
595,Norfolk Police Dept,36.92200334,-76.28168281,15.0,33.0
596,Norfolk Police Dept,36.88518599,-76.32617584,2.0,16.0
597,Norfolk Police Dept,36.95421138,-76.24256503,14.0,35.0
598,Norfolk Police Dept,36.93189921,-76.31277499,40.0,34.0
599,Norfolk Police Dept,36.9450051,-76.29829274,30.0,36.0
600,Prince William County Police Department,36.8847955,-76.23988775,50.0,34.0
601,Prince William County Police Department,36.91533901,-76.20044687,45.0,34.0
602,Prince William County Police Department,36.88030866,-76.26061476,61.0,35.0
603,Prince William County Police Department,36.9202229,-76.30313037,37.0,33.0
604,Prince William County Police Department,36.90652315,-76.20387379,15.0,16.0
605,Prince William County Police Department,36.91434693,-76.26943131,70.0,38.0
606,Prince William County Police Department,36.93993181,-76.26531386,29.0,35.0
607,Prince William County Police Department,36.93804996,-76.27062959999999,15.0,33.0
608,Prince William County Police Department,36.88479503,-76.30580775,72.0,29.0
609,Prince William County Police Department,36.91980803,-76.24961723,60.0,44.0
610,Prince William County Police Department,36.94451126,-76.24187814,22.0,36.0
611,Prince William County Police Department,36.90626949,-76.21055147,17.0,0.0
612,Prince William County Police Department,36.9438831,-76.26082829,48.0,36.0
613,Prince William County Police Department,36.85277454,-76.28126351,81.0,61.0
614,Prince William County Police Department,36.872172,-76.21832495,37.0,34.0
615,Prince William County Police Department,36.91044676,-76.21227634,26.0,26.0
616,Prince William County Police Department,36.89594884,-76.28974806,12.0,32.0
617,Prince William County Police Department,36.89615589,-76.18857429,25.0,16.0
618,Prince William County Police Department,36.88984395,-76.29888053,65.0,31.0
619,Prince William County Police Department,36.89621052,-76.2428575,47.0,35.0
620,Prince William County Police Department,36.86985911,-76.29533624,91.0,41.0
621,Prince William County Police Department,36.88343091,-76.30601341,69.0,29.0
622,Prince William County Police Department,36.908679,-76.31029023,21.0,31.0
623,Prince William County Police Department,36.85033826,-76.282087,76.0,62.0
624,Prince William County Police Department,36.90481789,-76.24830513,19.0,38.0
625,Prince William County Police Department,36.86617307,-76.25141546,49.0,33.0
626,Prince William County Police Department,36.94703409,-76.25306490000001,42.0,35.0
627,Prince William County Police Department,36.91233673,-76.32656943,1.0,17.0
628,Prince William County Police Department,36.89707166,-76.29771877,39.0,29.0
629,Prince William County Police Department,36.90621182,-76.24294707,47.0,39.0
630,Prince William County Police Department,36.90622553,-76.2711937,26.0,32.0
631,Prince William County Police Department,36.91592932,-76.22808766,72.0,36.0
632,Prince William County Police Department,36.92832951,-76.27322674,2.0,32.0
633,Prince William County Police Department,36.91069431,-76.1942912,14.0,34.0
634,Prince William County Police Department,36.87241968,-76.30545129,73.0,33.0
635,Prince William County Police Department,36.86887670000001,-76.22500448,50.0,33.0
636,Prince William County Police Department,36.90804841,-76.24551953,50.0,39.0
637,Prince William County Police Department,36.89189597,-76.31128051,42.0,29.0
638,Prince William County Police Department,36.92883483,-76.25341654,44.0,33.0
639,Prince William County Police Department,36.86172173,-76.25469238,34.0,35.0
640,Prince William County Police Department,36.86983974,-76.19889874,13.0,31.0
641,Prince William County Police Department,36.88412944,-76.29524454,75.0,33.0
642,Prince William County Police Department,36.85728064,-76.28831663,83.0,61.0
643,Prince William County Police Department,36.87066628,-76.2722114,46.0,39.0
644,Prince William County Police Department,36.87692483,-76.25532616,56.0,35.0
645,Prince William County Police Department,36.85240807,-76.24239037,47.0,42.0
646,Prince William County Police Department,36.89509487,-76.32536693,0.0,0.0
647,Prince William County Police Department,36.88692741,-76.19641436,24.0,20.0
648,Prince William County Police Department,36.86798722,-76.29573135,89.0,42.0
649,Prince William County Police Department,36.92530497,-76.19803205,8.0,32.0
650,Prince William County Police Department,38.82319865,-77.36401538,0.0,
651,Prince William County Police Department,38.81405069,-77.42891440000001,2.0,
652,Prince William County Police Department,38.76861188,-77.40672478,10.0,
653,Prince William County Police Department,38.80818164,-77.42513205,3.0,
654,Prince William County Police Department,38.83220575,-77.40077399,11.0,
655,Prince William County Police Department,38.83402647,-77.38367981,1.0,
656,Prince William County Police Department,38.816424299999994,-77.41273298,13.0,
657,Prince William County Police Department,38.8093835,-77.37674955,5.0,
658,Prince William County Police Department,38.83569007,-77.35182163,5.0,
659,Prince William County Police Department,38.82297521,-77.42314973,6.0,
660,Prince William County Police Department,38.79408802,-77.44020699,8.0,
661,Prince William County Police Department,38.81618001,-77.38415574,7.0,
662,Prince William County Police Department,38.80159946,-77.39382915,0.0,
663,Prince William County Police Department,38.80717824,-77.35229046,0.0,
664,Prince William County Police Department,38.77042825,-77.37065854,0.0,
665,Prince William County Police Department,38.78156282,-77.39281035,17.0,
666,Prince William County Police Department,38.76930266,-77.41082637,9.0,
667,Prince William County Police Department,38.80769247,-77.35591382,0.0,
668,Prince William County Police Department,38.79047973,-77.38371105,3.0,
669,Prince William County Police Department,38.79202466,-77.36950436,2.0,
670,Prince William County Police Department,38.82649537,-77.39717304,3.0,
671,Prince William County Police Department,38.845225,-77.3725461,29.0,
672,Prince William County Police Department,38.80479688,-77.40637602,0.0,
673,Prince William County Police Department,38.846743,-77.39966521,18.0,
674,Prince William County Police Department,38.82585855,-77.35243633,9.0,
675,Prince William County Police Department,38.79123828,-77.4229243,0.0,
676,Prince William County Police Department,38.81645212,-77.41194951,13.0,
677,Prince William County Police Department,38.80115149,-77.43920936,0.0,
678,Prince William County Police Department,38.80192522,-77.35333236,0.0,
679,Prince William County Police Department,38.83579684,-77.38262814,1.0,
680,Prince William County Police Department,38.83443629999999,-77.42520519,79.0,
681,Prince William County Police Department,38.78293509,-77.39048577,30.0,
682,Prince William County Police Department,38.81685028,-77.34989624,1.0,
683,Prince William County Police Department,38.7719178,-77.37523064,0.0,
684,Prince William County Police Department,38.79871361,-77.43852499,1.0,
685,Prince William County Police Department,38.78666381,-77.43852748,16.0,
686,Prince William County Police Department,38.78800091,-77.37969903,6.0,
687,Prince William County Police Department,38.82711429,-77.43988243,65.0,
688,Prince William County Police Department,38.80639271,-77.39888626,3.0,
689,Prince William County Police Department,38.83731938,-77.42019375,70.0,
690,Prince William County Police Department,38.79391301,-77.3403425,3.0,
691,Prince William County Police Department,38.80237238,-77.39379043,0.0,
692,Prince William County Police Department,38.84161252,-77.38164051,3.0,
693,Prince William County Police Department,38.82235013,-77.34911607,2.0,
694,Prince William County Police Department,38.80892938,-77.36767914,0.0,
695,Prince William County Police Department,38.81411687,-77.39782922,4.0,
696,Prince William County Police Department,38.76641909,-77.37604184,1.0,
697,Prince William County Police Department,38.80784941,-77.34421151,0.0,
698,Prince William County Police Department,38.81606273,-77.40065496,4.0,
699,Prince William County Police Department,38.83579083,-77.35702619,5.0,
700,Richmond (City) Bureau Of Police,37.54230498,-77.38523909,28.0,
701,Richmond (City) Bureau Of Police,37.50435748,-77.47016824,65.0,
702,Richmond (City) Bureau Of Police,37.46603166,-77.44376861,52.0,
703,Richmond (City) Bureau Of Police,37.535819399999994,-77.43530109,86.0,
704,Richmond (City) Bureau Of Police,37.49368858,-77.40444733,1.0,
705,Richmond (City) Bureau Of Police,37.55786934,-77.4152445,27.0,
706,Richmond (City) Bureau Of Police,37.56152681,-77.40442219,29.0,
707,Richmond (City) Bureau Of Police,37.50546658,-77.49743929,38.0,
708,Richmond (City) Bureau Of Police,37.59704915,-77.45499397,51.0,
709,Richmond (City) Bureau Of Police,37.50374657,-77.42369747,1.0,
710,Richmond (City) Bureau Of Police,37.58748995,-77.49455653,49.0,
711,Richmond (City) Bureau Of Police,37.49954887,-77.3886108,1.0,
712,Richmond (City) Bureau Of Police,37.5930965,-77.48427683,3.0,
713,Richmond (City) Bureau Of Police,37.52041911,-77.40723233,19.0,
714,Richmond (City) Bureau Of Police,37.50753215,-77.51387653,25.0,
715,Richmond (City) Bureau Of Police,37.49953215,-77.4273138,0.0,
716,Richmond (City) Bureau Of Police,37.5124739,-77.5303101,31.0,
717,Richmond (City) Bureau Of Police,37.47315017,-77.47159364,24.0,
718,Richmond (City) Bureau Of Police,37.51550551,-77.45036197,71.0,
719,Richmond (City) Bureau Of Police,37.50064508,-77.3985354,0.0,
720,Richmond (City) Bureau Of Police,37.48889396,-77.53345045,14.0,
721,Richmond (City) Bureau Of Police,37.57097093,-77.47284832,57.0,
722,Richmond (City) Bureau Of Police,37.59237491,-77.43322263,16.0,
723,Richmond (City) Bureau Of Police,37.51686431,-77.47035857,57.0,
724,Richmond (City) Bureau Of Police,37.50539041,-77.3876152,13.0,
725,Richmond (City) Bureau Of Police,37.53894528,-77.51191314,29.0,
726,Richmond (City) Bureau Of Police,37.54784954,-77.50215678,2.0,
727,Richmond (City) Bureau Of Police,37.52431612,-77.41674287,51.0,
728,Richmond (City) Bureau Of Police,37.55971257,-77.40714035,35.0,
729,Richmond (City) Bureau Of Police,37.48861194,-77.52697597,6.0,
730,Richmond (City) Bureau Of Police,37.57778009,-77.47676601,29.0,
731,Richmond (City) Bureau Of Police,37.50351824,-77.53185692,48.0,
732,Richmond (City) Bureau Of Police,37.55822984,-77.51165243,18.0,
733,Richmond (City) Bureau Of Police,37.55703837,-77.45850377,81.0,
734,Richmond (City) Bureau Of Police,37.50218445,-77.40443177,5.0,
735,Richmond (City) Bureau Of Police,37.58874581,-77.46344912,59.0,
736,Richmond (City) Bureau Of Police,37.58937884,-77.51067133,56.0,
737,Richmond (City) Bureau Of Police,37.52439163,-77.42150099,46.0,
738,Richmond (City) Bureau Of Police,37.50327662,-77.44280763,37.0,
739,Richmond (City) Bureau Of Police,37.55720879,-77.52080232,13.0,
740,Richmond (City) Bureau Of Police,37.52772592,-77.52751668,19.0,
741,Richmond (City) Bureau Of Police,37.5837066,-77.44658607,36.0,
742,Richmond (City) Bureau Of Police,37.55009403,-77.3838103,3.0,
743,Richmond (City) Bureau Of Police,37.53545531,-77.43279702,87.0,
744,Richmond (City) Bureau Of Police,37.58818757,-77.48106279,3.0,
745,Richmond (City) Bureau Of Police,37.56804897,-77.50321009999999,35.0,
746,Richmond (City) Bureau Of Police,37.512496,-77.53298406,32.0,
747,Richmond (City) Bureau Of Police,37.53333908,-77.52393066,30.0,
748,Richmond (City) Bureau Of Police,37.51726538,-77.52937469999999,21.0,
749,Richmond (City) Bureau Of Police,37.46822841,-77.42215731,8.0,
750,Richmond (City) Bureau Of Police,37.53588491,-77.41088745,75.0,
751,Richmond (City) Bureau Of Police,37.51144674,-77.42566333,1.0,
752,Richmond (City) Bureau Of Police,37.59489761,-77.44097790000001,10.0,
753,Richmond (City) Bureau Of Police,37.55206544,-77.45833826,90.0,
754,Richmond (City) Bureau Of Police,37.48442224,-77.42837717,0.0,
755,Richmond (City) Bureau Of Police,37.51194611,-77.41425497,20.0,
756,Richmond (City) Bureau Of Police,37.48213748,-77.40133159,4.0,
757,Richmond (City) Bureau Of Police,37.49749743,-77.50314702,25.0,
758,Richmond (City) Bureau Of Police,37.58179824,-77.50647967,53.0,
759,Richmond (City) Bureau Of Police,37.5103864,-77.54268952,2.0,
760,Richmond (City) Bureau Of Police,37.55610559,-77.38674457,6.0,
761,Richmond (City) Bureau Of Police,37.49703212,-77.46837724,51.0,
762,Richmond (City) Bureau Of Police,37.56373138,-77.46926349,89.0,
763,Richmond (City) Bureau Of Police,37.56241632,-77.48226797,76.0,
764,Richmond (City) Bureau Of Police,37.60314646,-77.47447759,40.0,
765,Richmond (City) Bureau Of Police,37.46501322,-77.48284542,30.0,
766,Richmond (City) Bureau Of Police,37.53045082,-77.40246215,54.0,
767,Richmond (City) Bureau Of Police,37.5837383,-77.44474599,39.0,
768,Richmond (City) Bureau Of Police,37.4741217,-77.50676569,9.0,
769,Richmond (City) Bureau Of Police,37.46125065,-77.45009768,32.0,
770,Richmond (City) Bureau Of Police,37.53829508,-77.51934108,48.0,
771,Richmond (City) Bureau Of Police,37.51819145,-77.44976241,79.0,
772,Richmond (City) Bureau Of Police,37.60137369,-77.485776,15.0,
773,Richmond (City) Bureau Of Police,37.460270200000004,-77.45516035,11.0,
774,Richmond (City) Bureau Of Police,37.54182603,-77.49056396,14.0,
775,Richmond (City) Bureau Of Police,37.55434421,-77.41258412,57.0,
776,Richmond (City) Bureau Of Police,37.52381839,-77.39093709,24.0,
777,Richmond (City) Bureau Of Police,37.51798025,-77.4823667,60.0,
778,Richmond (City) Bureau Of Police,37.55460266,-77.45116754,92.0,
779,Richmond (City) Bureau Of Police,37.55368399,-77.38848527,2.0,
780,Richmond (City) Bureau Of Police,37.55448323,-77.40696036,38.0,
781,Richmond (City) Bureau Of Police,37.54750554,-77.54735856,3.0,
782,Richmond (City) Bureau Of Police,37.47951316,-77.49081138,21.0,
783,Richmond (City) Bureau Of Police,37.5385195,-77.44652285,71.0,
784,Richmond (City) Bureau Of Police,37.470224200000004,-77.47709286,27.0,
785,Richmond (City) Bureau Of Police,37.48680998,-77.47073076,37.0,
786,Richmond (City) Bureau Of Police,37.5035402,-77.52837419,34.0,
787,Richmond (City) Bureau Of Police,37.57752353,-77.48093288,39.0,
788,Richmond (City) Bureau Of Police,37.57591532,-77.48717697,56.0,
789,Richmond (City) Bureau Of Police,37.51818703,-77.49903939,40.0,
790,Richmond (City) Bureau Of Police,37.52522068,-77.41787524,66.0,
791,Richmond (City) Bureau Of Police,37.57446527,-77.42311968,62.0,
792,Richmond (City) Bureau Of Police,37.47539084,-77.42574358,2.0,
793,Richmond (City) Bureau Of Police,37.50192512,-77.47171949,63.0,
794,Richmond (City) Bureau Of Police,37.56527985,-77.45427578,37.0,
795,Richmond (City) Bureau Of Police,37.50872459,-77.49168856,28.0,
796,Richmond (City) Bureau Of Police,37.58716517,-77.40651906,7.0,
797,Richmond (City) Bureau Of Police,37.55323169,-77.38476787,5.0,
798,Richmond (City) Bureau Of Police,37.49589057,-77.40357659,5.0,
799,Richmond (City) Bureau Of Police,37.57775232,-77.46875627,39.0,
800,Spotsylvania County Sheriff Office,38.15102591,-77.70792213,0.0,
801,Spotsylvania County Sheriff Office,38.22772104,-77.76171128,0.0,
802,Spotsylvania County Sheriff Office,38.08910871,-77.74342125,0.0,
803,Spotsylvania County Sheriff Office,38.10784772,-77.74270837,0.0,
804,Spotsylvania County Sheriff Office,38.26180869,-77.5937104,1.0,
805,Spotsylvania County Sheriff Office,38.16912361,-77.53177441,0.0,
806,Spotsylvania County Sheriff Office,38.17096755,-77.63298023,0.0,
807,Spotsylvania County Sheriff Office,38.24479263,-77.65832041,0.0,
808,Spotsylvania County Sheriff Office,38.26805287,-77.65948885,0.0,
809,Spotsylvania County Sheriff Office,38.19199789,-77.71521337,0.0,
810,Spotsylvania County Sheriff Office,38.16904214,-77.54338063,0.0,
811,Spotsylvania County Sheriff Office,38.17422424,-77.62536952,0.0,
812,Spotsylvania County Sheriff Office,38.29166155,-77.69591691,0.0,
813,Spotsylvania County Sheriff Office,38.14008154,-77.57890469,0.0,
814,Spotsylvania County Sheriff Office,38.19531859,-77.79164845,2.0,
815,Spotsylvania County Sheriff Office,38.12225755,-77.66861241,0.0,
816,Spotsylvania County Sheriff Office,38.17483014,-77.79647758,0.0,
817,Spotsylvania County Sheriff Office,38.16318598,-77.76260115,0.0,
818,Spotsylvania County Sheriff Office,38.24489098,-77.67271042,2.0,
819,Spotsylvania County Sheriff Office,38.07525526,-77.69042131,0.0,
820,Spotsylvania County Sheriff Office,38.26856427,-77.7143649,0.0,
821,Spotsylvania County Sheriff Office,38.25655973,-77.6958075,1.0,
822,Spotsylvania County Sheriff Office,38.27169618,-77.60722965,0.0,
823,Spotsylvania County Sheriff Office,38.25625931,-77.70070066,1.0,
824,Spotsylvania County Sheriff Office,38.22176426,-77.60622278,0.0,
825,Spotsylvania County Sheriff Office,38.26846334,-77.67675882,3.0,
826,Spotsylvania County Sheriff Office,38.11256977,-77.77354909,2.0,
827,Spotsylvania County Sheriff Office,38.21616858,-77.57163463,1.0,
828,Spotsylvania County Sheriff Office,38.12218479,-77.63585646,0.0,
829,Spotsylvania County Sheriff Office,38.07355044,-77.68751666,0.0,
830,Spotsylvania County Sheriff Office,38.29035507,-77.67084947,0.0,
831,Spotsylvania County Sheriff Office,38.24461457,-77.64751688,0.0,
832,Spotsylvania County Sheriff Office,38.09910525,-77.73363338,0.0,
833,Spotsylvania County Sheriff Office,38.1600401,-77.55579635,0.0,
